Model Utility,Forget Quality
30.74564508616674,-0.0022916473281556294
30.97189620392446,-0.03381903541033557
30.212740433000807,-0.0022916473281556294
31.169657998327214,-0.0022916473281556294
31.556767553760253,-1.0880185641326594e-14
