Model Utility,Forget Quality
25.102260828685598,-0.03381903541033557
25.143344782710734,-4.743715090581517e-06
25.095114994712276,-0.14011083313284514
25.148346671497535,-0.6002305090888256
25.105209746509566,-0.0022916473281556294
